ID;Departamento;Tasa_desocupación_Junio_agosto2023;Región;FormaPago;MontoSolicitado;Cuota;TasaSeguro;TasaEfectivaAnual;TasaNominalAnual;TasaPeriodica;Plazo;Garantia;Etapa;Proceso;ESTADO_CAUSAL;CAUSAL;Activos;Area_y/o_Empresa;Cargo_actual_o_ocupación;Cargo_Clasificado;Edad_a_la_fecha;Generación;Estrato;Gasto_mensual_totaL;Gastos_Familiares;Gastos_Obligatorios;Género;Ingresos_anuales;Ingresos_Financieros;Ingresos_Honorarios;Nicho_de_mercado;Nivel_de_Educación;Nº_de_hijos;Ocupación;Pagaduría;Pasivos;Patrimonio;PEPS;Personas_a_cargo;Profesión_Clasificada;Salario_Pensión;Segmento_Actual;Tipo_Contrato;Tipo_de_vivienda;Tipo_persona;NICHO;SECTOR_EMPLEO;Indicador_carga_1222;ASOCIADO;% Part.;RIESGO
59162891;Bogotá D.C;9,20%;Bogota.DC;Caja;8000000;335681;0;33,31;29,1;2,43;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59162986;Bogotá D.C;9,20%;Bogota.DC;Caja;6000000;198017;0,12;33,31;29,1;2,43;60;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59163005;Bogotá D.C;9,20%;Bogota.DC;Caja;10000000;419601;0;33,31;29,1;2,43;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59162485;Bogotá D.C;9,20%;Bogota.DC;Caja;20000000;660056;0,12;33,31;29,1;2,43;60;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59162742;Bogotá D.C;9,20%;Bogota.DC;Caja;5000000;129726;0,12;18,16;16,8;1,4;60;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59162526;Bogotá D.C;9,20%;Bogota.DC;Caja;6000000;251761;0;33,31;29,1;2,43;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59162857;Bogotá D.C;9,20%;Bogota.DC;Caja;8108532;158980;0,12;20,27;18,6;1,55;120;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59162570;Bogotá D.C;9,20%;Bogota.DC;Caja;18422558;345161;0,12;20,27;18,6;1,55;140;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59162761;Bogotá D.C;9,20%;Bogota.DC;Caja;7000000;293721;0;33,31;29,1;2,43;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
842887;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;34000000;1084722;0,12;33,31;29,1;2,43;72;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
847399;Bogotá D.C;9,20%;Bogota.DC;Caja;10000000;330028;0,12;33,31;29,1;2,43;60;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
847556;Bogotá D.C;9,20%;Bogota.DC;Caja;5000000;165014;0,12;33,31;29,1;2,43;60;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
841867;Bogotá D.C;9,20%;Bogota.DC;Caja;8000000;335681;0;33,31;29,1;2,43;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
845296;Bogotá D.C;9,20%;Bogota.DC;Caja;3000000;125880;0;33,31;29,1;2,43;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
845830;Bogotá D.C;9,20%;Bogota.DC;Caja;7000000;293721;0;33,31;29,1;2,43;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
847313;Bogotá D.C;9,20%;Bogota.DC;Caja;3000000;99008;0,12;33,31;29,1;2,43;60;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
842935;Bogotá D.C;9,20%;Bogota.DC;Caja;57432423;1076043;0,12;20,27;18,6;1,55;140;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
843452;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;57432423;1076043;0,12;20,27;18,6;1,55;140;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
847701;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;51000000;1015579;0,12;9,25;8,88;0,74;72;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
841325;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;51000000;1015579;0,12;9,25;8,88;0,74;72;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
845983;Bogotá D.C;9,20%;Bogota.DC;Caja;8000000;335681;0;33,31;29,1;2,43;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
846442;Bogotá D.C;9,20%;Bogota.DC;Caja;10000000;419601;0;33,31;29,1;2,43;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
846934;Bogotá D.C;9,20%;Bogota.DC;Caja;12000000;503522;0;33,31;29,1;2,43;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
841735;Bogotá D.C;9,20%;Bogota.DC;Caja;20000000;644787;0,12;31,68;27,84;2,32;60;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
847681;Bogotá D.C;9,20%;Bogota.DC;Caja;8500000;280524;0,12;33,31;29,1;2,43;60;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
844565;Bogotá D.C;9,20%;Bogota.DC;Caja;2000000;83920;0;33,31;29,1;2,43;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
845065;Bogotá D.C;9,20%;Bogota.DC;Caja;16000000;528044;0,12;33,31;29,1;2,43;60;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
846996;Bogotá D.C;9,20%;Bogota.DC;Caja;23793487;445790;0,12;20,27;18,6;1,55;140;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
843749;Bogotá D.C;9,20%;Bogota.DC;Caja;4000000;167841;0;33,31;29,1;2,43;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
846262;Bogotá D.C;9,20%;Bogota.DC;Caja;20000000;863203;0,12;33,31;29,1;2,43;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59163540;Bogotá D.C;9,20%;Bogota.DC;Caja;8000000;342115;0;35,24;30,57;2,55;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59164027;Bogotá D.C;9,20%;Bogota.DC;Caja;3000000;128293;0;35,24;30,57;2,55;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59163790;Bogotá D.C;9,20%;Bogota.DC;Caja;2000000;85529;0;35,24;30,57;2,55;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59163511;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;32000000;876862;0,12;24,46;22,08;1,84;72;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59163655;Bogotá D.C;9,20%;Bogota.DC;Caja;10000000;339044;0,12;35,24;30,57;2,55;60;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59163365;Bogotá D.C;9,20%;Bogota.DC;Caja;14000000;471814;0,12;34,8;30,24;2,52;60;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59163364;Bogotá D.C;9,20%;Bogota.DC;Caja;4000000;171058;0;35,24;30,57;2,55;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59163768;Bogotá D.C;9,20%;Bogota.DC;Caja;3400000;145399;0;35,24;30,57;2,55;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59163940;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;210000000;6028523;0,12;35,24;30,57;2,55;132;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59163866;Bogotá D.C;9,20%;Bogota.DC;Caja;10000000;427644;0;35,24;30,57;2,55;36;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59163163;Bogotá D.C;9,20%;Bogota.DC;Caja;15000000;508566;0,12;35,24;30,57;2,55;60;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59163485;Bogotá D.C;9,20%;Bogota.DC;Caja;3000000;101713;0,12;35,24;30,57;2,55;60;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59164013;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;30000000;940616;0,12;35,24;30,57;2,55;84;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
59162995;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;30000000;940616;0,12;35,24;30,57;2,55;84;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
849851;Bogotá D.C;9,20%;Bogota.DC;Caja;13000000;440757;0,12;35,24;30,57;2,55;60;Pagaré;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
